SKU,qty,price
SS042,1,8
SS042,25,7.2
SS042,50,6.4
SS042,100,5.95
SS042,250,5.65
BG058,1,9.25
BG058,25,8.35
BG058,50,7.40
BG058,100,6.85
BG058,250,6.50
BG540,1,9.25
BG540,25,8.35
BG540,50,7.40
BG540,100,6.85
BG540,250,6.50
BC382,1,9.25
BC382,25,8.35
BC382,50,7.40
BC382,100,6.85
BC382,250,6.50
BC419,1,9.25
BC419,25,8.35
BC419,50,7.40
BC419,100,6.85
BC419,250,6.50
BC427,1,9.25
BC427,25,8.35
BC427,50,7.40
BC427,100,6.85
BC427,250,6.50
YK004,1,9.25
YK004,25,8.35
YK004,50,7.40
YK004,100,6.85
YK004,250,6.50
PR165,1,7.8
PR165,25,7.05
PR165,50,6.25
PR165,100,5.8
PR165,250,5.45
R334F,1,9.15
R334F,25,8.25
R334F,50,7.30
R334F,100,6.80
R334F,250,6.40
R212J,1,9.15
R212J,25,8.25
R212J,50,7.30
R212J,100,6.80
R212J,250,6.40
SS034 PLUS,1,7.8
SS034 PLUS,25,7.05
SS034 PLUS,50,6.25
SS034 PLUS,100,5.8
SS034 PLUS,250,5.45
RX01F,1,9.00
RX01F,25,8.10
RX01F,50,7.20
RX01F,100,6.70
RX01F,250,6.30
RX101,1,9.00
RX101,25,8.10
RX101,50,7.20
RX101,100,6.70
RX101,250,6.30
SX013,1,8.90
SX013,25,8.00
SX013,50,7.10
SX013,100,6.60
SX013,250,6.25
01181,1,8.80
01181,25,7.95
01181,50,7.05
01181,100,6.55
01181,250,6.20
01182,1,8.80
01182,25,7.95
01182,50,7.05
01182,100,6.55
01182,250,6.20
01744,1,8.75
01744,25,7.90
01744,50,7.00
01744,100,6.50
01744,250,6.15
EA001,1,8.75
EA001,25,7.90
EA001,50,7.00
EA001,100,6.50
EA001,250,6.15
EA01F,1,8.75
EA01F,25,7.90
EA01F,50,7.00
EA01F,100,6.50
EA01F,250,6.15
SS030 PLUS,1,7.45
SS030 PLUS,25,6.75
SS030 PLUS,50,5.95
SS030 PLUS,100,5.55
SS030 PLUS,250,5.25
11500 PLUS,1,8.70
11500 PLUS,25,7.85
11500 PLUS,50,6.95
11500 PLUS,100,6.45
11500 PLUS,250,6.10
GD005 PLUS,1,7.4
GD005 PLUS,25,6.65
GD005 PLUS,50,5.9
GD005 PLUS,100,5.45
GD005 PLUS,250,5.15
BC380,1,8.25
BC380,25,7.45
BC380,50,6.60
BC380,100,6.15
BC380,250,5.80
R202X,1,8.25
R202X,25,7.45
R202X,50,6.60
R202X,100,6.15
R202X,250,5.80
GD011,1,7.05
GD011,25,6.35
GD011,50,5.65
GD011,100,5.25
GD011,250,4.95
LW20T,1,8.25
LW20T,25,7.45
LW20T,50,6.60
LW20T,100,6.15
LW20T,250,5.80
QD889,1,8.15
QD889,25,7.35
QD889,50,6.50
QD889,100,6.05
QD889,250,5.70
71300,1,8.05
71300,25,7.25
71300,50,6.45
71300,100,6.00
71300,250,5.65
SX061,1,8.00
SX061,25,7.20
SX061,50,6.40
SX061,100,5.95
SX061,250,5.60
PA441,1,8.00
PA441,25,7.20
PA441,50,6.40
PA441,100,5.95
PA441,250,5.60
BC422,1,7.90
BC422,25,7.10
BC422,50,6.30
BC422,100,5.85
BC422,250,5.55
GD07,1,6.75
GD07,25,6.05
GD07,50,5.4
GD07,100,5
GD07,250,4.75
SS12 PLUS,1,6.75
SS12 PLUS,25,6.05
SS12 PLUS,50,5.4
SS12 PLUS,100,5
SS12 PLUS,250,4.75
BG042,1,7.75
BG042,25,7.00
BG042,50,6.20
BG042,100,5.75
BG042,250,5.45
BG750,1,7.75
BG750,25,7.00
BG750,50,6.20
BG750,100,5.75
BG750,250,5.45
SS044,1,6.6
SS044,25,5.95
SS044,50,5.3
SS044,100,4.9
SS044,250,4.65
01704,1,7.65
01704,25,6.90
01704,50,6.15
01704,100,5.70
01704,250,5.40
GD40B,1,6.55
GD40B,25,5.9
GD40B,50,5.2
GD40B,100,4.85
GD40B,250,4.55
RG294,1,6.9
RG294,25,6.25
RG294,50,5.5
RG294,100,5.1
RG294,250,4.85
GD002,1,6.55
GD002,25,5.9
GD002,50,5.2
GD002,100,4.85
GD002,250,4.55
JC022,1,7.65
JC022,25,6.90
JC022,50,6.10
JC022,100,5.65
JC022,250,5.35
PR145,1,6.4
PR145,25,5.75
PR145,50,5.1
PR145,100,4.75
PR145,250,4.5
BC454,1,7.50
BC454,25,6.75
BC454,50,6.00
BC454,100,5.55
BC454,250,5.25
11775,1,7.40
11775,25,6.70
11775,50,5.95
11775,100,5.50
11775,250,5.20
BC443,1,7.40
BC443,25,6.65
BC443,50,5.90
BC443,100,5.50
BC443,250,5.20
JC001,1,7.40
JC001,25,6.65
JC001,50,5.90
JC001,100,5.50
JC001,250,5.20
PA442,1,7.40
PA442,25,6.65
PA442,50,5.90
PA442,100,5.50
PA442,250,5.20
YK001,1,7.40
YK001,25,6.65
YK001,50,5.90
YK001,100,5.50
YK001,250,5.20
72500,1,7.30
72500,25,6.55
72500,50,5.85
72500,100,5.40
72500,250,5.10
SX059,1,7.25
SX059,25,6.55
SX059,50,5.80
SX059,100,5.40
SX059,250,5.10
JC015,1,7.25
JC015,25,6.55
JC015,50,5.80
JC015,100,5.40
JC015,250,5.10
SS049,1,6.2
SS049,25,5.6
SS049,50,4.95
SS049,100,4.6
SS049,250,4.35
11420,1,7.20
11420,25,6.50
11420,50,5.80
11420,100,5.35
11420,250,5.05
11425,1,7.20
11425,25,6.50
11425,50,5.80
11425,100,5.35
11425,250,5.05
GD130,1,6.1
GD130,25,5.5
GD130,50,4.85
GD130,100,4.55
GD130,250,4.25
BC447,1,7.00
BC447,25,6.30
BC447,50,5.60
BC447,100,5.20
BC447,250,4.90
SX088,1,7.00
SX088,25,6.30
SX088,50,5.60
SX088,100,5.20
SX088,250,4.90
SS007,1,5.9
SS007,25,5.3
SS007,50,4.7
SS007,100,4.35
SS007,250,4.15
SX087,1,6.90
SX087,25,6.20
SX087,50,5.50
SX087,100,5.10
SX087,250,4.85
BC472,1,6.75
BC472,25,6.10
BC472,50,5.40
BC472,100,5.00
BC472,250,4.75
BC042,1,6.75
BC042,25,6.10
BC042,50,5.40
BC042,100,5.00
BC042,250,4.75
SS034,1,5.75
SS034,25,5.2
SS034,50,4.6
SS034,100,4.25
SS034,250,4.05
70100,1,6.70
70100,25,6.05
70100,50,5.40
70100,100,5.00
70100,250,4.70
BG944,1,6.65
BG944,25,6.00
BG944,50,5.30
BG944,100,4.95
BG944,250,4.65
QD071,1,6.65
QD071,25,6.00
QD071,50,5.30
QD071,100,4.95
QD071,250,4.65
QD452,1,6.65
QD452,25,6.00
QD452,50,5.30
QD452,100,4.95
QD452,250,4.65
QD456,1,6.65
QD456,25,6.00
QD456,50,5.30
QD456,100,4.95
QD456,250,4.65
GD015,1,5.7
GD015,25,5.1
GD015,50,4.55
GD015,100,4.25
GD015,250,4
GD016,1,5.7
GD016,25,5.1
GD016,50,4.55
GD016,100,4.25
GD016,250,4
JC007,1,6.65
JC007,25,6.00
JC007,50,5.30
JC007,100,4.95
JC007,250,4.65
JC01J,1,6.65
JC01J,25,6.00
JC01J,50,5.30
JC01J,100,4.95
JC01J,250,4.65
RX151,1,6.65
RX151,25,6.00
RX151,50,5.30
RX151,100,4.95
RX151,250,4.65
SS008,1,5.7
SS008,25,5.1
SS008,50,4.55
SS008,100,4.25
SS008,250,4
BG007,1,6.50
BG007,25,5.85
BG007,50,5.20
BG007,100,4.85
BG007,250,4.55
BG060,1,6.50
BG060,25,5.85
BG060,50,5.20
BG060,100,4.85
BG060,250,4.55
YK003,1,6.50
YK003,25,5.85
YK003,50,5.20
YK003,100,4.85
YK003,250,4.55
GD005,1,5.55
GD005,25,5
GD005,50,4.45
GD005,100,4.15
GD005,250,3.9
GD006,1,5.55
GD006,25,5
GD006,50,4.45
GD006,100,4.15
GD006,250,3.9
GD01,1,5.55
GD01,25,5
GD01,50,4.45
GD01,100,4.15
GD01,250,3.9
WM362,1,6.40
WM362,25,5.75
WM362,50,5.10
WM362,100,4.75
WM362,250,4.50
YK009,1,6.40
YK009,25,5.75
YK009,50,5.10
YK009,100,4.75
YK009,250,4.50
UX1,1,6.25
UX1,25,5.65
UX1,50,5.00
UX1,100,4.65
UX1,250,4.40
2115,1,6.25
2115,25,5.65
2115,50,5.00
2115,100,4.65
2115,250,4.40
BC451,1,6.25
BC451,25,5.65
BC451,50,5.00
BC451,100,4.65
BC451,250,4.40
SS030,1,5.35
SS030,25,4.85
SS030,50,4.25
SS030,100,4
SS030,250,3.75
2071,1,6.20
2071,25,5.60
2071,50,5.00
2071,100,4.60
2071,250,4.35
2072,1,6.20
2072,25,5.60
2072,50,5.00
2072,100,4.60
2072,250,4.35
BG152,1,6.00
BG152,25,5.40
BG152,50,4.80
BG152,100,4.45
BG152,250,4.20
BC450,1,6.00
BC450,25,5.40
BC450,50,4.80
BC450,100,4.45
BC450,250,4.20
JC20J,1,6.00
JC20J,25,5.40
JC20J,50,4.80
JC20J,100,4.45
JC20J,250,4.20
BG049,1,5.90
BG049,25,5.30
BG049,50,4.70
BG049,100,4.35
BG049,250,4.15
BC446,1,5.90
BC446,25,5.30
BC446,50,4.70
BC446,100,4.35
BC446,250,4.15
RC033,1,5.90
RC033,25,5.30
RC033,50,4.70
RC033,100,4.35
RC033,250,4.15
BG040,1,5.75
BG040,25,5.20
BG040,50,4.60
BG040,100,4.30
BG040,250,4.05
PR796,1,4.9
PR796,25,4.45
PR796,50,3.95
PR796,100,3.7
PR796,250,3.45
1159,1,5.75
1159,25,5.20
1159,50,4.60
1159,100,4.30
1159,250,4.05
11939,1,5.75
11939,25,5.20
11939,50,4.60
11939,100,4.30
11939,250,4.05
B190B,1,5.75
B190B,25,5.20
B190B,50,4.60
B190B,100,4.30
B190B,250,4.05
JC07J,1,5.75
JC07J,25,5.20
JC07J,50,4.60
JC07J,100,4.30
JC07J,250,4.05
11422,1,5.70
11422,25,5.15
11422,50,4.60
11422,100,4.25
11422,250,4.00
RX70J,1,5.65
RX70J,25,5.10
RX70J,50,4.50
RX70J,100,4.20
RX70J,250,3.95
R201X,1,5.65
R201X,25,5.10
R201X,50,4.50
R201X,100,4.20
R201X,250,3.95
SS047,1,4.85
SS047,25,4.35
SS047,50,3.85
SS047,100,3.6
SS047,250,3.4
SS12,1,4.85
SS12,25,4.35
SS12,50,3.85
SS12,100,3.6
SS12,250,3.4
BG059,1,5.50
BG059,25,4.95
BG059,50,4.40
BG059,100,4.10
BG059,250,3.85
R369X,1,5.50
R369X,25,4.95
R369X,50,4.40
R369X,100,4.10
R369X,250,3.85
RC133,1,5.50
RC133,25,4.95
RC133,50,4.40
RC133,100,4.10
RC133,250,3.85
1166,1,5.50
1166,25,4.95
1166,50,4.40
1166,100,4.10
1166,250,3.85
BC425,1,5.40
BC425,25,4.85
BC425,50,4.30
BC425,100,4.00
BC425,250,3.80
YK102B,1,5.40
YK102B,25,4.85
YK102B,50,4.30
YK102B,100,4.00
YK102B,250,3.80
YK106B,1,5.40
YK106B,25,4.85
YK106B,50,4.30
YK106B,100,4.00
YK106B,250,3.80
11150,1,5.40
11150,25,4.85
11150,50,4.30
11150,100,4.00
11150,250,3.80
11388,1,5.40
11388,25,4.85
11388,50,4.30
11388,100,4.00
11388,250,3.80
03565,1,5.30
03565,25,4.80
03565,50,4.25
03565,100,3.95
03565,250,3.75
03579,1,5.30
03579,25,4.80
03579,50,4.25
03579,100,3.95
03579,250,3.75
PW002,1,5.25
PW002,25,4.75
PW002,50,4.20
PW002,100,3.90
PW002,250,3.70
PW333,1,5.15
PW333,25,4.65
PW333,50,4.10
PW333,100,3.80
PW333,250,3.60
02076,1,5.05
02076,25,4.55
02076,50,4.05
02076,100,3.75
02076,250,3.55
BG901,1,5.00
BG901,25,4.50
BG901,50,4.00
BG901,100,3.70
BG901,250,3.50
BG910,1,5.00
BG910,25,4.50
BG910,50,4.00
BG910,100,3.70
BG910,250,3.50
RC86X,1,5.00
RC86X,25,4.50
RC86X,50,4.00
RC86X,100,3.70
RC86X,250,3.50
B450B,1,5.00
B450B,25,4.50
B450B,50,4.00
B450B,100,3.70
B450B,250,3.50
BC010,1,5.00
BC010,25,4.50
BC010,50,4.00
BC010,100,3.70
BC010,250,3.50
BC243,1,5.00
BC243,25,4.50
BC243,50,4.00
BC243,100,3.70
BC243,250,3.50
BC426,1,5.00
BC426,25,4.50
BC426,50,4.00
BC426,100,3.70
BC426,250,3.50
BC461,1,5.00
BC461,25,4.50
BC461,50,4.00
BC461,100,3.70
BC461,250,3.50
BC950,1,5.00
BC950,25,4.50
BC950,50,4.00
BC950,100,3.70
BC950,250,3.50
SS050,1,4.25
SS050,25,3.85
SS050,50,3.4
SS050,100,3.15
SS050,250,3
BG069,1,4.90
BG069,25,4.40
BG069,50,3.90
BG069,100,3.65
BG069,250,3.45
BG726,1,4.90
BG726,25,4.40
BG726,50,3.90
BG726,100,3.65
BG726,250,3.45
BC471,1,4.90
BC471,25,4.40
BC471,50,3.90
BC471,100,3.65
BC471,250,3.45
R200X,1,4.90
R200X,25,4.40
R200X,50,3.90
R200X,100,3.65
R200X,250,3.45
J155B,1,4.90
J155B,25,4.40
J155B,50,3.90
J155B,100,3.65
J155B,250,3.45
BC10B,1,4.90
BC10B,25,4.40
BC10B,50,3.90
BC10B,100,3.65
BC10B,250,3.45
11500,1,4.85
11500,25,4.35
11500,50,3.90
11500,100,3.60
11500,250,3.40
11502,1,4.85
11502,25,4.35
11502,50,3.90
11502,100,3.60
11502,250,3.40
QD460,1,4.75
QD460,25,4.30
QD460,50,3.80
QD460,100,3.55
QD460,250,3.35
SS005,1,4.05
SS005,25,3.7
SS005,50,3.25
SS005,100,3.05
SS005,250,2.85
1671,1,4.65
1671,25,4.20
1671,50,3.75
1671,100,3.45
1671,250,3.30
J180B,1,4.65
J180B,25,4.20
J180B,50,3.70
J180B,100,3.45
J180B,250,3.25
03578,1,4.60
03578,25,4.15
03578,50,3.70
03578,100,3.45
03578,250,3.25
03581,1,4.60
03581,25,4.15
03581,50,3.70
03581,100,3.45
03581,250,3.25
03582,1,4.60
03582,25,4.15
03582,50,3.70
03582,100,3.45
03582,250,3.25
B150B,1,4.50
B150B,25,4.05
B150B,50,3.60
B150B,100,3.35
B150B,250,3.15
2116,1,4.50
2116,25,4.05
2116,50,3.60
2116,100,3.35
2116,250,3.15
BG010,1,4.40
BG010,25,3.95
BG010,50,3.50
BG010,100,3.25
BG010,250,3.10
PR652,1,3.75
PR652,25,3.4
PR652,50,3
PR652,100,2.8
PR652,250,2.65
BC045,1,4.40
BC045,25,3.95
BC045,50,3.50
BC045,100,3.25
BC045,250,3.10
BC904,1,4.40
BC904,25,3.95
BC904,50,3.50
BC904,100,3.25
BC904,250,3.10
BC920,1,4.40
BC920,25,3.95
BC920,50,3.50
BC920,100,3.25
BC920,250,3.10
BG008,1,4.25
BG008,25,3.85
BG008,50,3.40
BG008,100,3.15
BG008,250,3.00
RC28X,1,4.25
RC28X,25,3.85
RC28X,50,3.40
RC28X,100,3.15
RC28X,250,3.00
2073,1,4.25
2073,25,3.85
2073,50,3.40
2073,100,3.15
2073,250,3.00
2117,1,4.25
2117,25,3.85
2117,50,3.40
2117,100,3.15
2117,250,3.00
1665,1,4.20
1665,25,3.80
1665,50,3.40
1665,100,3.15
1665,250,2.95
R200J-1,1,4.15
R200J-1,25,3.75
R200J-1,50,3.30
R200J-1,100,3.10
R200J-1,250,2.90
BG727,1,4.00
BG727,25,3.60
BG727,50,3.20
BG727,100,3.00
BG727,250,2.80
BC44C,1,4.00
BC44C,25,3.60
BC44C,50,3.20
BC44C,100,3.00
BC44C,250,2.80
BC45B,1,4.00
BC45B,25,3.60
BC45B,50,3.20
BC45B,100,3.00
BC45B,250,2.80
GD01B,1,3.4
GD01B,25,3.1
GD01B,50,2.75
GD01B,100,2.55
GD01B,250,2.4
GD05B,1,3.4
GD05B,25,3.1
GD05B,50,2.75
GD05B,100,2.55
GD05B,250,2.4
1825,1,4.00
1825,25,3.60
1825,50,3.20
1825,100,2.95
1825,250,2.80
03580,1,4.00
03580,25,3.60
03580,50,3.20
03580,100,2.95
03580,250,2.80
11380,1,4.00
11380,25,3.60
11380,50,3.20
11380,100,2.95
11380,250,2.80
2995,1,3.90
2995,25,3.55
2995,50,3.15
2995,100,2.90
2995,250,2.75
BG725,1,3.90
BG725,25,3.50
BG725,50,3.10
BG725,100,2.90
BG725,250,2.75
SS031,1,3.35
SS031,25,3
SS031,50,2.65
SS031,100,2.5
SS031,250,2.35
11386,1,3.80
11386,25,3.40
11386,50,3.05
11386,100,2.80
11386,250,2.65
03564,1,3.65
03564,25,3.30
03564,50,2.90
03564,100,2.70
03564,250,2.55
SS088,1,3.15
SS088,25,2.85
SS088,50,2.5
SS088,100,2.3
SS088,250,2.2
595,1,3.60
595,25,3.25
595,50,2.90
595,100,2.70
595,250,2.55
BC044,1,3.50
BC044,25,3.15
BC044,50,2.80
BC044,100,2.60
BC044,250,2.45
RC046,1,3.50
RC046,25,3.15
RC046,50,2.80
RC046,100,2.60
RC046,250,2.45
11970,1,3.45
11970,25,3.15
11970,50,2.80
11970,100,2.60
11970,250,2.45
BG038,1,3.40
BG038,25,3.05
BG038,50,2.70
BG038,100,2.50
BG038,250,2.40
88112,1,3.40
88112,25,3.05
88112,50,2.70
88112,100,2.50
88112,250,2.40
BC900,1,3.40
BC900,25,3.05
BC900,50,2.70
BC900,100,2.50
BC900,250,2.40
RC029,1,3.40
RC029,25,3.05
RC029,50,2.70
RC029,100,2.50
RC029,250,2.40
RC044,1,3.40
RC044,25,3.05
RC044,50,2.70
RC044,100,2.50
RC044,250,2.40
QD017,1,3.25
QD017,25,2.95
QD017,50,2.60
QD017,100,2.45
QD017,250,2.30
BG005,1,3.15
BG005,25,2.85
BG005,50,2.50
BG005,100,2.35
BG005,250,2.20
594,1,3.10
594,25,2.80
594,50,2.50
594,100,2.30
594,250,2.20
88100,1,3.10
88100,25,2.80
88100,50,2.50
88100,100,2.30
88100,250,2.20
UC801,1,3.10
UC801,25,2.80
UC801,50,2.50
UC801,100,2.30
UC801,250,2.20
UC806,1,3.05
UC806,25,2.75
UC806,50,2.45
UC806,100,2.30
UC806,250,2.15
88109,1,3.00
88109,25,2.70
88109,50,2.40
88109,100,2.25
88109,250,2.10
B900B,1,3.00
B900B,25,2.70
B900B,50,2.40
B900B,100,2.25
B900B,250,2.10
PR798,1,3.2
PR798,25,2.7
PR798,50,2.55
PR798,100,2.45
PR798,250,2.35
1197,1,2.70
1197,25,2.45
1197,50,2.20
1197,100,2.00
1197,250,1.90
88122,1,2.60
88122,25,2.35
88122,50,2.10
88122,100,1.95
88122,250,1.85
88110,1,2.55
88110,25,2.30
88110,50,2.05
88110,100,1.90
88110,250,1.80
RL100,1,2.50
RL100,25,2.25
RL100,50,2.00
RL100,100,1.85
RL100,250,1.75
01702,1,2.35
01702,25,2.10
01702,50,1.90
01702,100,1.75
01702,250,1.65
QD442,1,2.25
QD442,25,2.05
QD442,50,1.80
QD442,100,1.70
QD442,250,1.60
88119,1,2.00
88119,25,1.80
88119,50,1.60
88119,100,1.50
88119,250,1.40
1199,1,1.75
1199,25,1.60
1199,50,1.40
1199,100,1.30
1199,250,1.25
1664,1,1.75
1664,25,1.60
1664,50,1.40
1664,100,1.30
1664,250,1.25
70600,1,1.65
70600,25,1.50
70600,50,1.35
70600,100,1.25
70600,250,1.20
RL100N,1,1.65
RL100N,25,1.50
RL100N,50,1.30
RL100N,100,1.25
RL100N,250,1.15
1198,1,1.40
1198,25,1.30
1198,50,1.15
1198,100,1.05
1198,250,1.00
1681,1,1.35
1681,25,1.20
1681,50,1.10
1681,100,1.00
1681,250,0.95
J2002,1,91.60
J2001,1,91.60
J2000,1,91.60
J1000,1,91.6
J1001,1,91.6
D2010,1,78.8
D2008,1,78.8
E4T0479,1,53.4
E4T0459,1,45.7
E5T0559,1,45.7
V2007,1,43.2
W1004,1,43.2
T2011,1,38.1
T2003,1,38.1
T2004,1,38.1
T2012,1,38.1
T1002,1,38.1
T1003,1,38.1
T5002B,1,20.45
T9006B,1,25.4
S2006,1,33
V5008B,1,30.5
W5007B,1,30.5
S5004B,1,25.4
BR037,1,185.4
BR002,1,179.8
BR004,1,160.75
BR036,1,138.35
BR075,1,125.45
BR065,1,107.55
BR077,1,118.75
BR068,1,107.55
BR031,1,79
BR032,1,79
BR034,1,79
BR012,1,76.2
BR038,1,76.2
BR035,1,66.65
BR076,1,53.2
BR078,1,53.2
BR008,1,48.2
BR009,1,48.2
BR067,1,40.9
BR080,1,40.35
BR081,1,40.35
BR083,1,31.4
BR082,1,31.4
BR084,1,36.4
BR066,1,39.8
BR064,1,39.8
BR062,1,39.8
PR994,1,6.4
PR994,25,5.75
PR994,50,5.1
PR994,100,4.75
PR994,250,4.5
GD008,1,7.65
GD008,25,6.9
GD008,50,6.1
GD008,100,5.65
GD008,250,5.35
GD014,1,13.65
GD014,25,12.3
GD014,50,10.9
GD014,100,10.1
GD014,250,9.55
PW071,1,5
PW071,25,4.5
PW071,50,4
PW071,100,3.7
PW071,250,3.5
PR998,1,7.75
PR998,25,7
PR998,50,6.2
PR998,100,5.75
PR998,250,5.45
J180M,1,6.9
J180M,25,6.2
J180M,50,5.5
J180M,100,5.1
J180M,250,4.85
03094,1,1.25
03094,25,1.15
03094,50,1
03094,100,0.95
03094,250,0.9
SF525,1,22.3
SF525,15,20.1
SF525,25,19.55
SF525,50,19
SF525,75,18.4
PR996,1,14.5
PR996,15,13.05
PR996,25,12.7
PR996,50,12.35
PR996,75,12
J282M,1,32.4
J282M,15,29.2
J282M,25,28.35
J282M,50,27.55
J282M,75,26.75
R906X,1,19.8
R906X,15,17.85
R906X,25,17.35
R906X,50,16.85
R906X,75,16.35
PR902,1,20.25
PR902,15,18.25
PR902,25,17.75
PR902,50,17.25
PR902,75,16.7
TL371,1,21
TL371,15,18.9
TL371,25,18.4
TL371,50,17.85
TL371,75,17.35
TR213,1,21
TR213,15,18.9
TR213,25,18.4
TR213,50,17.85
TR213,75,17.35
TR210,1,19.8
TR210,15,17.85
TR210,25,17.35
TR210,50,16.85
TR210,75,16.35
JC017,1,10.5
JC017,15,9.45
JC017,25,9.2
JC017,50,8.95
JC017,75,8.7
TR920,1,21
TR920,15,18.9
TR920,25,18.4
TR920,50,17.85
TR920,75,17.35
TR921,1,26.3
TR921,15,23.7
TR921,25,23.05
TR921,50,22.4
TR921,75,21.7
TR221,1,25.1
TR221,15,22.6
TR221,25,22
TR221,50,21.35
TR221,75,20.75
TR216,1,21
TR216,15,18.9
TR216,25,18.4
TR216,50,17.85
TR216,75,17.35
TR214,1,22.3
TR214,15,20.1
TR214,25,19.55
TR214,50,19
TR214,75,18.4
TL696,1,17.2
TL696,15,15.5
TL696,25,15.05
TL696,50,14.65
TL696,75,14.2
BE009,1,22.1
BE009,15,19.9
BE009,25,19.35
BE009,50,18.8
BE009,75,18.25
S269F,1,22.7
S269F,15,20.45
S269F,25,19.9
S269F,50,19.3
S269F,75,18.75
JC087,1,24.8
JC087,15,22.35
JC087,25,21.7
JC087,50,21.1
JC087,75,20.5
TR211,1,23.7
TR211,15,21.35
TR211,25,20.75
TR211,50,20.15
TR211,75,19.6
TR219,1,26.3
TR219,15,23.7
TR219,25,23.05
TR219,50,22.4
TR219,75,21.7
TR308,1,31.6
TR308,15,28.45
TR308,25,27.65
TR308,50,26.9
TR308,75,26.1
TR309,1,18.4
TR309,15,16.6
TR309,25,16.1
TR309,50,15.65
TR309,75,15.2
UA027,1,42.9
UA027,15,38.65
UA027,25,37.55
UA027,50,36.5
UA027,75,35.4
TR031,1,23.7
TR031,15,21.35
TR031,25,20.75
TR031,50,20.15
TR031,75,19.6
TR212,1,22.3
TR212,15,20.1
TR212,25,19.55
TR212,50,19
TR212,75,18.4
TR034,1,31.6
TR034,15,28.45
TR034,25,27.65
TR034,50,26.9
TR034,75,26.1
TR038,1,28.9
TR038,15,26.05
TR038,25,25.3
TR038,50,24.6
TR038,75,23.85
TR032,1,23.7
TR032,15,21.35
TR032,25,20.75
TR032,50,20.15
TR032,75,19.6
TR17B,1,18.4
TR17B,15,16.6
TR17B,25,16.1
TR17B,50,15.65
TR17B,75,15.2
TR017,1,26.3
TR017,15,23.7
TR017,25,23.05
TR017,50,22.4
TR017,75,21.7
TR302,1,26.3
TR302,15,23.7
TR302,25,23.05
TR302,50,22.4
TR302,75,21.7
TR030,1,18.4
TR030,15,16.6
TR030,25,16.1
TR030,50,15.65
TR030,75,15.2
TR206,1,18.4
TR206,15,16.6
TR206,25,16.1
TR206,50,15.65
TR206,75,15.2
TR033,1,23.7
TR033,15,21.35
TR033,25,20.75
TR033,50,20.15
TR033,75,19.6
TR035,1,19.2
TR035,15,17.3
TR035,25,16.8
TR035,50,16.35
TR035,75,15.85
TR037,1,21
TR037,15,18.9
TR037,25,18.4
TR037,50,17.85
TR037,75,17.35
TR053,1,28.9
TR053,15,26.05
TR053,25,25.3
TR053,50,24.6
TR053,75,23.85
TR303,1,23.7
TR303,15,21.35
TR303,25,20.75
TR303,50,20.15
TR303,75,19.6
TR300,1,23.7
TR300,15,21.35
TR300,25,20.75
TR300,50,20.15
TR300,75,19.6
TR036,1,19.2
TR036,15,17.3
TR036,25,16.8
TR036,50,16.35
TR036,75,15.85
TR301,1,23.7
TR301,15,21.35
TR301,25,20.75
TR301,50,20.15
TR301,75,19.6
TR220,1,26.3
TR220,15,23.7
TR220,25,23.05
TR220,50,22.4
TR220,75,21.7
TR215,1,23.7
TR215,15,21.35
TR215,25,20.75
TR215,50,20.15
TR215,75,19.6
TR039,1,23.7
TR039,15,21.35
TR039,25,20.75
TR039,50,20.15
TR039,75,19.6
JC167,1,21
JC167,15,18.9
JC167,25,18.4
JC167,50,17.85
JC167,75,17.35
JC070,1,17.1
JC070,15,15.4
JC070,25,15
JC070,50,14.55
JC070,75,14.15
JC077,1,18.9
JC077,15,17.05
JC077,25,16.55
JC077,50,16.1
JC077,75,15.6
JC078,1,23.6
JC078,15,21.25
JC078,25,20.65
JC078,50,20.1
JC078,75,19.5
JC87J,1,21
JC87J,15,18.9
JC87J,25,18.4
JC87J,50,17.85
JC87J,75,17.35
TL300,1,23.1
TL300,15,20.8
TL300,25,20.25
TL300,50,19.65
TL300,75,19.1
JC086,1,19.7
JC086,15,17.75
JC086,25,17.25
JC086,50,16.75
JC086,75,16.3
TL672,1,30.4
TL672,15,27.4
TL672,25,26.6
TL672,50,25.85
TL672,75,25.1
TL320,1,18.5
TL320,15,16.65
TL320,25,16.2
TL320,50,15.75
TL320,75,15.3
TL671,1,22.5
TL671,15,20.25
TL671,25,19.7
TL671,50,19.15
TL671,75,18.6
LV895,1,26.3
LV895,15,23.7
LV895,25,23.05
LV895,50,22.4
LV895,75,21.7
TL306,1,17.2
TL306,15,15.5
TL306,25,15.05
TL306,50,14.65
TL306,75,14.2
TL350,1,22.5
TL350,15,20.25
TL350,25,19.7
TL350,50,19.15
TL350,75,18.6
TL673,1,25.1
TL673,15,22.6
TL673,25,22
TL673,50,21.35
TL673,75,20.75
